frame,timestamp,personas
22404,746.8,-472.37
22406,746.867,-472.31
22408,746.933,-472.39
22410,747.0,-472.17
22412,747.067,-472.21
22414,747.133,-472.12
22416,747.2,-472.19
22418,747.267,-472.3
22420,747.333,-472.23
22422,747.4,-472.19
22424,747.467,-472.22
22426,747.533,-472.2
22428,747.6,-472.18
22430,747.667,-472.37
22432,747.733,-472.31
22434,747.8,-472.26
22436,747.867,-472.12
22438,747.933,-472.12
22440,748.0,-472.14
22442,748.067,-472.09
22444,748.133,-472.16
22446,748.2,-472.1
22448,748.267,-472.33
22450,748.333,-472.35
22452,748.4,-472.42
22454,748.467,-472.36
22456,748.533,-472.28
22458,748.6,-472.23
22460,748.667,-472.3
22462,748.733,-472.34
22464,748.8,-472.35
22466,748.867,-472.36
22468,748.933,-472.47
22470,749.0,-472.32
22472,749.067,-472.35
22474,749.133,-472.22
22476,749.2,-472.31
22478,749.267,-472.25
22480,749.333,-472.3
22482,749.4,-472.34
22484,749.467,-472.3
22486,749.533,-472.07
22488,749.6,-472.13
22490,749.667,-471.99
22492,749.733,-472.11
22494,749.8,-472.05
22496,749.867,-472.22
22498,749.933,-472.21
22500,750.0,-472.16
22502,750.067,-472.27
22504,750.133,-472.24
22506,750.2,-472.24
22508,750.267,-472.25
22510,750.333,-472.25
22512,750.4,-472.31
22514,750.467,-472.41
22516,750.533,-472.31
22518,750.6,-472.39
22520,750.667,-472.35
22522,750.733,-472.37
22524,750.8,-472.36
22526,750.867,-472.46
22528,750.933,-472.48
22530,751.0,-472.4
22532,751.067,-472.35
22534,751.133,-472.42
22536,751.2,-472.49
22538,751.267,-472.47
22540,751.333,-472.25
22542,751.4,-472.25
22544,751.467,-472.15
22546,751.533,-472.18
22548,751.6,-472.12
22550,751.667,-472.32
22552,751.733,-472.36
22554,751.8,-472.38
22556,751.867,-472.27
22558,751.933,-472.42
22560,752.0,-472.26
22562,752.067,-471.99
22564,752.133,-472.11
22566,752.2,-472.24
22568,752.267,-472.19
22570,752.333,-472.24
22572,752.4,-472.14
22574,752.467,-472.15
22576,752.533,-472.2
22578,752.6,-472.2
22580,752.667,-472.3
22582,752.733,-472.19
22584,752.8,-472.23
22586,752.867,-472.39
22588,752.933,-472.34
22590,753.0,-472.43
22592,753.067,-472.38
22594,753.133,-472.42
22596,753.2,-472.12
22598,753.267,-472.09
22600,753.333,-472.05
22602,753.4,-472.14
22604,753.467,-472.13
22606,753.533,-472.24
22608,753.6,-472.16
22610,753.667,-472.01
22612,753.733,-471.99
22614,753.8,-472.22
22616,753.867,-472.0
22618,753.933,-471.91
22620,754.0,-471.86
22622,754.067,-471.96
22624,754.133,-471.9
22626,754.2,-471.77
22628,754.267,-471.74
22630,754.333,-471.95
22632,754.4,-471.9
22634,754.467,-471.98
22636,754.533,-472.1
22638,754.6,-472.06
22640,754.667,-472.1
22642,754.733,-472.28
22644,754.8,-472.15
22646,754.867,-472.26
22648,754.933,-472.22
22650,755.0,-471.94
22652,755.067,-471.9
22654,755.133,-472.2
22656,755.2,-471.73
22658,755.267,-470.95
22660,755.333,-471.24
22662,755.4,-471.66
22664,755.467,-471.32
22666,755.533,-471.5
22668,755.6,-471.75
22670,755.667,-471.81
22672,755.733,-471.58
22674,755.8,-471.42
22676,755.867,-471.49
22678,755.933,-471.36
22680,756.0,-471.29
22682,756.067,-471.43
22684,756.133,-471.47
22686,756.2,-471.43
22688,756.267,-471.31
22690,756.333,-471.22
22692,756.4,-471.57
22694,756.467,-471.45
22696,756.533,-471.32
22698,756.6,-471.66
22700,756.667,-471.7
22702,756.733,-471.69
22704,756.8,-471.81
22706,756.867,-471.92
22708,756.933,-471.81
22710,757.0,-471.55
22712,757.067,-471.88
22714,757.133,-471.76
22716,757.2,-471.64
22718,757.267,-471.61
22720,757.333,-471.7
22722,757.4,-471.79
22724,757.467,-471.86
22726,757.533,-471.98
22728,757.6,-472.33
22730,757.667,-472.12
22732,757.733,-472.33
22734,757.8,-472.04
22736,757.867,-472.0
22738,757.933,-472.08
22740,758.0,-471.62
22742,758.067,-471.4
22744,758.133,-470.94
22746,758.2,-470.73
22748,758.267,-470.78
22750,758.333,-470.74
22752,758.4,-470.57
22754,758.467,-471.11
22756,758.533,-471.01
22758,758.6,-470.5
22760,758.667,-470.18
22762,758.733,-470.25
22764,758.8,-469.67
22766,758.867,-469.47
22768,758.933,-469.52
22770,759.0,-469.78
22772,759.067,-469.52
22774,759.133,-469.52
22776,759.2,-469.43
22778,759.267,-468.95
22780,759.333,-469.16
22782,759.4,-468.9
22784,759.467,-468.93
22786,759.533,-469.41
22788,759.6,-469.29
22790,759.667,-469.52
22792,759.733,-469.1
22794,759.8,-469.04
22796,759.867,-468.86
22798,759.933,-468.85
22800,760.0,-469.01
22802,760.067,-469.15
22804,760.133,-469.29
22806,760.2,-469.24
22808,760.267,-468.86
22810,760.333,-468.88
22812,760.4,-468.8
22814,760.467,-468.87
22816,760.533,-468.98
22818,760.6,-469.3
22820,760.667,-468.78
22822,760.733,-469.12
22824,760.8,-469.58
22826,760.867,-469.6
22828,760.933,-469.57
22830,761.0,-469.54
22832,761.067,-469.41
22834,761.133,-469.36
22836,761.2,-469.43
22838,761.267,-469.45
22840,761.333,-469.3
22842,761.4,-469.22
22844,761.467,-469.31
22846,761.533,-469.41
22848,761.6,-469.53
22850,761.667,-469.41
22852,761.733,-469.36
22854,761.8,-469.43
22856,761.867,-470.05
22858,761.933,-469.78
22860,762.0,-469.59
22862,762.067,-469.66
22864,762.133,-469.55
22866,762.2,-469.63
22868,762.267,-470.04
22870,762.333,-469.51
22872,762.4,-469.5
22874,762.467,-469.35
22876,762.533,-469.17
22878,762.6,-469.52
22880,762.667,-469.04
22882,762.733,-469.08
22884,762.8,-469.4
22886,762.867,-469.48
22888,762.933,-469.92
22890,763.0,-469.54
22892,763.067,-469.47
22894,763.133,-469.26
22896,763.2,-469.24
22898,763.267,-469.54
22900,763.333,-469.48
22902,763.4,-469.43
22904,763.467,-469.18
22906,763.533,-469.23
22908,763.6,-469.1
22910,763.667,-469.04
22912,763.733,-468.55
22914,763.8,-469.02
22916,763.867,-468.65
22918,763.933,-468.47
22920,764.0,-467.81
22922,764.067,-467.91
22924,764.133,-467.78
22926,764.2,-467.72
22928,764.267,-467.87
22930,764.333,-467.61
22932,764.4,-467.68
22934,764.467,-467.83
22936,764.533,-467.71
22938,764.6,-467.92
22940,764.667,-467.83
22942,764.733,-467.77
22944,764.8,-468.12
22946,764.867,-468.13
22948,764.933,-468.13
22950,765.0,-468.21
22952,765.067,-468.11
22954,765.133,-467.91
22956,765.2,-467.8
22958,765.267,-467.93
22960,765.333,-468.07
22962,765.4,-467.94
22964,765.467,-468.11
22966,765.533,-468.13
22968,765.6,-468.26
22970,765.667,-468.24
22972,765.733,-468.14
22974,765.8,-468.12
22976,765.867,-468.05
22978,765.933,-467.77
22980,766.0,-467.83
22982,766.067,-467.6
22984,766.133,-467.72
22986,766.2,-467.61
22988,766.267,-467.79
22990,766.333,-467.72
22992,766.4,-467.75
22994,766.467,-467.89
22996,766.533,-467.87
22998,766.6,-467.94
23000,766.667,-467.89
23002,766.733,-467.96
23004,766.8,-467.73
23006,766.867,-467.72
23008,766.933,-467.72
23010,767.0,-467.56
23012,767.067,-467.84
23014,767.133,-467.93
23016,767.2,-468.19
23018,767.267,-468.05
23020,767.333,-468.16
23022,767.4,-467.99
23024,767.467,-468.14
23026,767.533,-467.69
23028,767.6,-467.8
23030,767.667,-467.88
23032,767.733,-467.96
23034,767.8,-467.72
23036,767.867,-468.22
23038,767.933,-468.18
23040,768.0,-468.13
23042,768.067,-468.15
23044,768.133,-467.89
23046,768.2,-467.91
23048,768.267,-467.98
23050,768.333,-468.11
23052,768.4,-468.19
23054,768.467,-467.88
23056,768.533,-467.69
23058,768.6,-467.65
23060,768.667,-467.83
23062,768.733,-467.92
23064,768.8,-468.16
23066,768.867,-467.97
23068,768.933,-467.89
23070,769.0,-468.09
23072,769.067,-468.51
23074,769.133,-468.21
23076,769.2,-468.14
23078,769.267,-468.32
23080,769.333,-469.31
23082,769.4,-469.84
23084,769.467,-469.72
23086,769.533,-469.82
23088,769.6,-469.51
23090,769.667,-468.63
23092,769.733,-468.18
23094,769.8,-468.24
23096,769.867,-468.65
23098,769.933,-468.64
23100,770.0,-468.46
23102,770.067,-468.56
23104,770.133,-468.95
23106,770.2,-468.81
23108,770.267,-468.87
23110,770.333,-469.34
23112,770.4,-469.37
23114,770.467,-469.3
23116,770.533,-469.19
23118,770.6,-469.42
23120,770.667,-469.31
23122,770.733,-469.44
23124,770.8,-469.36
23126,770.867,-469.5
23128,770.933,-469.67
23130,771.0,-469.52
23132,771.067,-469.56
23134,771.133,-469.23
23136,771.2,-469.36
23138,771.267,-469.35
23140,771.333,-468.86
23142,771.4,-468.9
23144,771.467,-469.26
23146,771.533,-469.79
23148,771.6,-469.65
23150,771.667,-469.46
23152,771.733,-469.75
23154,771.8,-469.75
23156,771.867,-470.16
23158,771.933,-470.08
23160,772.0,-470.06
23162,772.067,-469.91
23164,772.133,-469.87
23166,772.2,-470.0
23168,772.267,-470.21
23170,772.333,-470.24
23172,772.4,-470.41
23174,772.467,-470.31
23176,772.533,-470.2
23178,772.6,-470.07
23180,772.667,-470.36
23182,772.733,-470.35
23184,772.8,-470.26
23186,772.867,-469.95
23188,772.933,-470.29
23190,773.0,-469.64
23192,773.067,-470.16
23194,773.133,-470.32
23196,773.2,-470.71
23198,773.267,-470.58
23200,773.333,-470.64
23202,773.4,-470.7
23204,773.467,-470.91
23206,773.533,-470.74
23208,773.6,-470.7
23210,773.667,-470.71
23212,773.733,-470.96
23214,773.8,-470.61
23216,773.867,-470.74
23218,773.933,-470.75
23220,774.0,-470.63
23222,774.067,-470.62
23224,774.133,-470.47
23226,774.2,-470.37
23228,774.267,-470.47
23230,774.333,-470.42
23232,774.4,-470.51
23234,774.467,-470.6
23236,774.533,-470.66
23238,774.6,-470.78
23240,774.667,-470.65
23242,774.733,-470.71
23244,774.8,-470.78
23246,774.867,-470.67
23248,774.933,-470.5
23250,775.0,-470.6
23252,775.067,-470.54
23254,775.133,-470.71
23256,775.2,-470.63
23258,775.267,-470.6
23260,775.333,-470.52
23262,775.4,-470.4
23264,775.467,-470.4
23266,775.533,-470.46
23268,775.6,-470.49
23270,775.667,-470.61
23272,775.733,-470.44
23274,775.8,-470.72
23276,775.867,-470.62
23278,775.933,-470.58
23280,776.0,-470.74
23282,776.067,-470.39
23284,776.133,-470.5
23286,776.2,-470.41
23288,776.267,-470.53
23290,776.333,-470.6
23292,776.4,-470.86
23294,776.467,-470.86
23296,776.533,-470.96
23298,776.6,-470.46
23300,776.667,-470.74
23302,776.733,-470.79
23304,776.8,-470.94
23306,776.867,-470.86
23308,776.933,-470.82
23310,777.0,-471.09
23312,777.067,-470.84
23314,777.133,-470.78
23316,777.2,-470.7
23318,777.267,-470.72
23320,777.333,-470.82
23322,777.4,-470.84
23324,777.467,-470.78
23326,777.533,-470.84
23328,777.6,-470.65
23330,777.667,-470.49
23332,777.733,-470.33
23334,777.8,-470.66
23336,777.867,-470.87
23338,777.933,-471.11
23340,778.0,-471.1
23342,778.067,-470.96
23344,778.133,-470.84
23346,778.2,-470.57
23348,778.267,-470.43
23350,778.333,-470.29
23352,778.4,-470.39
23354,778.467,-470.36
23356,778.533,-470.39
23358,778.6,-470.51
23360,778.667,-470.35
23362,778.733,-470.31
23364,778.8,-470.22
23366,778.867,-470.21
23368,778.933,-470.33
23370,779.0,-470.34
23372,779.067,-470.18
23374,779.133,-470.15
23376,779.2,-470.36
23378,779.267,-470.47
23380,779.333,-470.5
23382,779.4,-470.51
23384,779.467,-470.56
23386,779.533,-470.51
23388,779.6,-470.42
23390,779.667,-470.42
23392,779.733,-470.56
23394,779.8,-470.54
23396,779.867,-470.53
23398,779.933,-470.65
23400,780.0,-470.82
23402,780.067,-470.57
23404,780.133,-470.51
23406,780.2,-470.62
23408,780.267,-470.75
23410,780.333,-470.48
23412,780.4,-470.49
23414,780.467,-470.6
23416,780.533,-470.66
23418,780.6,-470.46
23420,780.667,-470.67
23422,780.733,-470.54
23424,780.8,-470.64
23426,780.867,-470.83
23428,780.933,-470.69
23430,781.0,-470.75
23432,781.067,-470.72
23434,781.133,-470.65
23436,781.2,-470.57
23438,781.267,-470.41
23440,781.333,-470.25
23442,781.4,-470.17
23444,781.467,-470.02
23446,781.533,-470.3
23448,781.6,-470.4
23450,781.667,-470.4
23452,781.733,-470.51
23454,781.8,-470.62
23456,781.867,-470.69
23458,781.933,-470.55
23460,782.0,-470.6
23462,782.067,-470.83
23464,782.133,-470.75
23466,782.2,-470.62
23468,782.267,-470.68
23470,782.333,-470.69
23472,782.4,-470.73
23474,782.467,-470.65
23476,782.533,-470.69
23478,782.6,-470.72
23480,782.667,-470.8
23482,782.733,-470.8
23484,782.8,-470.87
23486,782.867,-470.86
23488,782.933,-470.83
23490,783.0,-470.98
23492,783.067,-470.91
23494,783.133,-470.83
23496,783.2,-470.76
23498,783.267,-470.64
23500,783.333,-470.58
23502,783.4,-470.58
23504,783.467,-470.65
23506,783.533,-470.6
23508,783.6,-470.63
23510,783.667,-470.64
23512,783.733,-470.52
23514,783.8,-470.57
23516,783.867,-470.65
23518,783.933,-470.66
23520,784.0,-470.58
23522,784.067,-470.43
23524,784.133,-470.56
23526,784.2,-470.53
23528,784.267,-470.63
23530,784.333,-470.59
23532,784.4,-470.67
23534,784.467,-470.7
23536,784.533,-470.43
23538,784.6,-470.64
23540,784.667,-470.52
23542,784.733,-470.69
23544,784.8,-470.44
23546,784.867,-470.52
23548,784.933,-470.63
23550,785.0,-470.81
23552,785.067,-470.6
23554,785.133,-470.47
23556,785.2,-470.58
23558,785.267,-470.53
23560,785.333,-470.52
23562,785.4,-470.58
23564,785.467,-470.6
23566,785.533,-470.72
23568,785.6,-470.66
23570,785.667,-470.59
23572,785.733,-470.68
23574,785.8,-470.76
23576,785.867,-470.62
23578,785.933,-470.52
23580,786.0,-470.6
23582,786.067,-470.67
23584,786.133,-470.63
23586,786.2,-470.42
23588,786.267,-470.57
23590,786.333,-470.5
23592,786.4,-470.71
23594,786.467,-470.64
23596,786.533,-470.69
23598,786.6,-470.74
23600,786.667,-470.63
23602,786.733,-470.54
23604,786.8,-470.58
23606,786.867,-470.57
23608,786.933,-470.66
23610,787.0,-470.69
23612,787.067,-470.67
23614,787.133,-470.75
23616,787.2,-470.74
23618,787.267,-470.77
23620,787.333,-470.76
23622,787.4,-470.66
23624,787.467,-470.71
23626,787.533,-470.64
23628,787.6,-470.69
23630,787.667,-470.77
23632,787.733,-470.78
23634,787.8,-470.67
23636,787.867,-470.8
23638,787.933,-470.7
23640,788.0,-470.78
23642,788.067,-470.7
23644,788.133,-470.73
23646,788.2,-470.69
23648,788.267,-470.63
23650,788.333,-470.57
23652,788.4,-470.59
23654,788.467,-470.65
23656,788.533,-470.59
23658,788.6,-470.55
23660,788.667,-470.74
23662,788.733,-470.68
23664,788.8,-470.53
23666,788.867,-470.57
23668,788.933,-470.54
23670,789.0,-470.65
23672,789.067,-470.6
23674,789.133,-470.8
23676,789.2,-470.6
23678,789.267,-470.58
23680,789.333,-470.6
23682,789.4,-470.48
23684,789.467,-470.61
23686,789.533,-470.64
23688,789.6,-470.73
23690,789.667,-470.71
23692,789.733,-470.58
23694,789.8,-470.6
23696,789.867,-470.59
23698,789.933,-470.64
23700,790.0,-470.62
23702,790.067,-470.56
23704,790.133,-470.5
23706,790.2,-470.43
23708,790.267,-470.35
23710,790.333,-470.36
23712,790.4,-470.43
23714,790.467,-470.52
23716,790.533,-470.47
23718,790.6,-470.39
23720,790.667,-470.44
23722,790.733,-470.46
23724,790.8,-470.47
23726,790.867,-470.44
23728,790.933,-470.53
23730,791.0,-470.52
23732,791.067,-470.5
23734,791.133,-470.45
23736,791.2,-470.46
23738,791.267,-470.45
23740,791.333,-470.39
23742,791.4,-470.48
23744,791.467,-470.38
23746,791.533,-470.15
23748,791.6,-470.12
23750,791.667,-470.1
23752,791.733,-469.97
23754,791.8,-470.19
23756,791.867,-470.31
23758,791.933,-470.24
23760,792.0,-470.29
23762,792.067,-470.36
23764,792.133,-470.44
23766,792.2,-470.34
23768,792.267,-470.37
23770,792.333,-470.38
23772,792.4,-470.33
23774,792.467,-470.35
23776,792.533,-470.38
23778,792.6,-470.28
23780,792.667,-470.39
23782,792.733,-470.2
23784,792.8,-470.31
23786,792.867,-470.17
23788,792.933,-470.22
23790,793.0,-470.35
23792,793.067,-470.47
23794,793.133,-470.46
23796,793.2,-470.16
23798,793.267,-470.28
23800,793.333,-470.31
23802,793.4,-470.4
23804,793.467,-470.22
23806,793.533,-470.07
23808,793.6,-470.07
23810,793.667,-470.16
23812,793.733,-470.07
23814,793.8,-470.12
23816,793.867,-470.12
23818,793.933,-469.82
23820,794.0,-469.97
23822,794.067,-470.18
23824,794.133,-470.23
23826,794.2,-470.28
23828,794.267,-470.55
23830,794.333,-470.27
23832,794.4,-470.13
23834,794.467,-470.43
23836,794.533,-470.35
23838,794.6,-470.45
23840,794.667,-470.47
23842,794.733,-470.81
23844,794.8,-470.58
23846,794.867,-470.79
23848,794.933,-470.53
23850,795.0,-470.55
23852,795.067,-470.38
23854,795.133,-470.49
23856,795.2,-470.26
23858,795.267,-470.49
23860,795.333,-470.56
23862,795.4,-470.63
23864,795.467,-470.77
23866,795.533,-470.95
23868,795.6,-470.85
23870,795.667,-470.63
23872,795.733,-470.64
23874,795.8,-470.75
23876,795.867,-470.7
23878,795.933,-470.73
23880,796.0,-470.53
23882,796.067,-470.44
23884,796.133,-470.55
23886,796.2,-470.57
23888,796.267,-470.4
23890,796.333,-470.29
23892,796.4,-470.29
23894,796.467,-470.21
23896,796.533,-470.23
23898,796.6,-470.15
23900,796.667,-470.12
23902,796.733,-470.36
23904,796.8,-470.25
23906,796.867,-470.28
23908,796.933,-470.08
23910,797.0,-470.0
23912,797.067,-470.19
23914,797.133,-470.14
23916,797.2,-470.13
23918,797.267,-470.27
23920,797.333,-470.26
23922,797.4,-470.24
23924,797.467,-470.39
23926,797.533,-470.01
23928,797.6,-470.08
23930,797.667,-470.14
23932,797.733,-470.15
23934,797.8,-470.23
23936,797.867,-469.99
23938,797.933,-470.03
23940,798.0,-470.05
23942,798.067,-470.13
23944,798.133,-470.34
23946,798.2,-470.15
23948,798.267,-470.28
23950,798.333,-470.44
23952,798.4,-470.33
23954,798.467,-470.31
23956,798.533,-470.49
23958,798.6,-470.26
23960,798.667,-470.5
23962,798.733,-470.3
23964,798.8,-470.42
23966,798.867,-470.37
23968,798.933,-470.21
23970,799.0,-470.01
23972,799.067,-470.33
23974,799.133,-470.21
23976,799.2,-470.1
23978,799.267,-470.15
23980,799.333,-470.17
23982,799.4,-470.38
23984,799.467,-470.39
23986,799.533,-470.59
23988,799.6,-470.36
23990,799.667,-470.13
23992,799.733,-470.3
23994,799.8,-470.39
23996,799.867,-470.36
23998,799.933,-470.38
24000,800.0,-470.31
24002,800.067,-470.35
24004,800.133,-470.33
24006,800.2,-470.3
24008,800.267,-470.09
24010,800.333,-470.25
24012,800.4,-470.06
24014,800.467,-469.96
24016,800.533,-470.36
24018,800.6,-470.41
24020,800.667,-470.35
24022,800.733,-470.38
24024,800.8,-470.11
24026,800.867,-470.24
24028,800.933,-470.01
24030,801.0,-469.86
24032,801.067,-470.01
24034,801.133,-470.05
24036,801.2,-470.13
24038,801.267,-470.25
24040,801.333,-468.83
24042,801.4,-469.55
24044,801.467,-469.52
24046,801.533,-470.22
24048,801.6,-470.11
24050,801.667,-469.75
24052,801.733,-469.79
24054,801.8,-469.46
24056,801.867,-469.5
24058,801.933,-469.93
24060,802.0,-470.25
24062,802.067,-470.26
24064,802.133,-469.9
24066,802.2,-469.82
24068,802.267,-470.21
24070,802.333,-470.25
24072,802.4,-470.18
24074,802.467,-470.18
24076,802.533,-469.51
24078,802.6,-469.41
24080,802.667,-469.73
24082,802.733,-469.87
24084,802.8,-470.25
24086,802.867,-469.96
24088,802.933,-469.91
24090,803.0,-469.64
24092,803.067,-469.2
24094,803.133,-469.63
24096,803.2,-469.53
24098,803.267,-469.31
24100,803.333,-470.18
24102,803.4,-470.33
24104,803.467,-470.38
24106,803.533,-470.23
24108,803.6,-470.01
24110,803.667,-469.8
24112,803.733,-469.53
24114,803.8,-469.16
24116,803.867,-469.27
24118,803.933,-469.1
24120,804.0,-469.24
24122,804.067,-469.37
24124,804.133,-469.25
24126,804.2,-469.21
24128,804.267,-469.32
24130,804.333,-469.23
24132,804.4,-469.31
24134,804.467,-468.96
24136,804.533,-469.19
24138,804.6,-470.27
24140,804.667,-470.18
24142,804.733,-470.1
24144,804.8,-469.82
24146,804.867,-469.47
24148,804.933,-470.09
24150,805.0,-469.46
24152,805.067,-470.07
24154,805.133,-469.94
24156,805.2,-469.62
24158,805.267,-470.0
24160,805.333,-470.16
24162,805.4,-470.24
24164,805.467,-470.22
24166,805.533,-470.15
24168,805.6,-470.21
24170,805.667,-469.86
24172,805.733,-469.64
24174,805.8,-469.9
24176,805.867,-469.8
24178,805.933,-469.98
24180,806.0,-470.37
24182,806.067,-470.29
24184,806.133,-470.29
24186,806.2,-470.36
24188,806.267,-470.42
24190,806.333,-470.52
24192,806.4,-470.07
24194,806.467,-470.0
24196,806.533,-470.36
24198,806.6,-470.33
24200,806.667,-470.35
24202,806.733,-470.53
24204,806.8,-470.69
24206,806.867,-470.75
24208,806.933,-470.26
24210,807.0,-470.18
24212,807.067,-470.15
24214,807.133,-470.21
24216,807.2,-470.26
24218,807.267,-470.42
24220,807.333,-470.5
24222,807.4,-470.44
24224,807.467,-470.12
24226,807.533,-470.16
24228,807.6,-470.26
24230,807.667,-469.91
24232,807.733,-469.93
24234,807.8,-470.23
24236,807.867,-470.13
24238,807.933,-470.19
24240,808.0,-470.03
24242,808.067,-469.86
24244,808.133,-470.23
24246,808.2,-469.85
24248,808.267,-470.07
24250,808.333,-469.94
24252,808.4,-470.03
24254,808.467,-470.15
24256,808.533,-470.03
24258,808.6,-470.08
24260,808.667,-470.01
24262,808.733,-469.67
24264,808.8,-469.9
24266,808.867,-469.91
24268,808.933,-469.98
24270,809.0,-470.08
24272,809.067,-470.05
24274,809.133,-470.36
24276,809.2,-470.39
24278,809.267,-470.56
24280,809.333,-470.26
24282,809.4,-470.02
24284,809.467,-470.08
24286,809.533,-470.0
24288,809.6,-469.83
24290,809.667,-469.89
24292,809.733,-469.62
24294,809.8,-469.71
24296,809.867,-469.71
24298,809.933,-469.73
24300,810.0,-470.09
24302,810.067,-469.98
24304,810.133,-470.05
24306,810.2,-469.85
24308,810.267,-470.03
24310,810.333,-469.88
24312,810.4,-470.23
24314,810.467,-470.18
24316,810.533,-469.6
24318,810.6,-469.67
24320,810.667,-469.77
24322,810.733,-469.85
24324,810.8,-470.02
24326,810.867,-470.17
24328,810.933,-470.05
24330,811.0,-470.01
24332,811.067,-470.17
24334,811.133,-469.62
24336,811.2,-469.47
24338,811.267,-469.19
24340,811.333,-468.95
24342,811.4,-468.85
24344,811.467,-469.4
24346,811.533,-469.49
24348,811.6,-469.35
24350,811.667,-469.83
24352,811.733,-469.72
24354,811.8,-469.73
24356,811.867,-469.88
24358,811.933,-469.77
24360,812.0,-469.66
24362,812.067,-468.84
24364,812.133,-468.74
24366,812.2,-468.53
24368,812.267,-468.33
24370,812.333,-470.03
24372,812.4,-469.7
24374,812.467,-469.69
24376,812.533,-469.92
24378,812.6,-469.95
24380,812.667,-469.91
24382,812.733,-470.0
24384,812.8,-470.16
24386,812.867,-470.12
24388,812.933,-470.09
24390,813.0,-470.2
24392,813.067,-470.39
24394,813.133,-470.07
24396,813.2,-470.05
24398,813.267,-470.11
24400,813.333,-469.91
24402,813.4,-469.9
24404,813.467,-469.83
24406,813.533,-469.65
24408,813.6,-469.82
24410,813.667,-470.08
24412,813.733,-470.09
24414,813.8,-470.07
24416,813.867,-470.1
24418,813.933,-469.98
24420,814.0,-470.08
24422,814.067,-469.93
24424,814.133,-469.98
24426,814.2,-470.15
24428,814.267,-470.12
24430,814.333,-470.26
24432,814.4,-470.33
24434,814.467,-470.18
24436,814.533,-470.12
24438,814.6,-470.09
24440,814.667,-470.09
24442,814.733,-470.21
24444,814.8,-470.26
24446,814.867,-470.26
24448,814.933,-470.08
24450,815.0,-470.05
24452,815.067,-469.91
24454,815.133,-469.63
24456,815.2,-469.73
24458,815.267,-469.6
24460,815.333,-469.68
24462,815.4,-469.91
24464,815.467,-469.67
24466,815.533,-469.79
24468,815.6,-469.76
24470,815.667,-469.8
24472,815.733,-470.02
24474,815.8,-469.82
24476,815.867,-469.53
24478,815.933,-470.04
24480,816.0,-469.92
24482,816.067,-469.88
24484,816.133,-470.21
24486,816.2,-470.12
24488,816.267,-470.21
24490,816.333,-470.3
24492,816.4,-470.22
24494,816.467,-470.37
24496,816.533,-470.4
24498,816.6,-470.34
24500,816.667,-470.38
24502,816.733,-470.02
24504,816.8,-469.99
24506,816.867,-469.93
24508,816.933,-469.91
24510,817.0,-469.92
24512,817.067,-469.86
24514,817.133,-469.73
24516,817.2,-469.97
24518,817.267,-470.03
24520,817.333,-470.07
24522,817.4,-470.01
24524,817.467,-470.06
24526,817.533,-469.98
24528,817.6,-470.06
24530,817.667,-470.31
24532,817.733,-470.19
24534,817.8,-470.37
24536,817.867,-470.24
24538,817.933,-469.61
24540,818.0,-469.19
24542,818.067,-469.22
24544,818.133,-469.21
24546,818.2,-469.41
24548,818.267,-469.32
24550,818.333,-469.27
24552,818.4,-469.24
24554,818.467,-469.19
24556,818.533,-469.05
24558,818.6,-469.2
24560,818.667,-469.22
24562,818.733,-469.4
24564,818.8,-469.82
24566,818.867,-469.47
24568,818.933,-469.47
24570,819.0,-469.91
24572,819.067,-469.91
24574,819.133,-469.63
24576,819.2,-469.69
24578,819.267,-469.73
24580,819.333,-469.86
24582,819.4,-469.71
24584,819.467,-469.6
24586,819.533,-469.98
24588,819.6,-469.83
24590,819.667,-469.77
24592,819.733,-469.83
24594,819.8,-469.94
24596,819.867,-469.85
24598,819.933,-469.94
24600,820.0,-469.67
24602,820.067,-469.62
24604,820.133,-469.63
24606,820.2,-469.35
24608,820.267,-469.57
24610,820.333,-469.28
24612,820.4,-469.27
24614,820.467,-469.58
24616,820.533,-470.01
24618,820.6,-470.45
24620,820.667,-470.6
24622,820.733,-470.55
24624,820.8,-470.32
24626,820.867,-470.31
24628,820.933,-470.59
24630,821.0,-470.42
24632,821.067,-470.67
24634,821.133,-470.59
24636,821.2,-470.55
24638,821.267,-470.68
24640,821.333,-470.63
24642,821.4,-470.6
24644,821.467,-470.59
24646,821.533,-470.53
24648,821.6,-470.35
24650,821.667,-470.25
24652,821.733,-470.27
24654,821.8,-470.17
24656,821.867,-470.38
24658,821.933,-470.52
24660,822.0,-470.64
24662,822.067,-470.55
24664,822.133,-470.45
24666,822.2,-470.38
24668,822.267,-470.24
24670,822.333,-469.74
24672,822.4,-470.23
24674,822.467,-470.3
24676,822.533,-470.09
24678,822.6,-470.07
24680,822.667,-469.93
24682,822.733,-470.42
24684,822.8,-470.34
24686,822.867,-470.36
24688,822.933,-470.4
24690,823.0,-470.29
24692,823.067,-470.28
24694,823.133,-470.48
24696,823.2,-470.23
24698,823.267,-470.6
24700,823.333,-470.32
24702,823.4,-470.02
24704,823.467,-470.02
24706,823.533,-470.06
24708,823.6,-470.19
24710,823.667,-470.02
24712,823.733,-470.26
24714,823.8,-470.58
24716,823.867,-470.65
24718,823.933,-470.63
24720,824.0,-470.49
24722,824.067,-470.57
24724,824.133,-470.34
24726,824.2,-470.14
24728,824.267,-469.94
24730,824.333,-469.73
24732,824.4,-470.29
